,,,,,,,,,,,
,1,251,282,250,117,64,36,0,0,0,0
,2,123,135,127,130,123,98,116,148,0,0
,3,220,227,186,186,181,0,0,0,0,0
,4,248,229,167,116,78,90,72,0,0,0
,5,37,47,51,59,81,106,115,201,281,22
,6,120,93,95,123,156,196,183,34,0,0
,7,206,241,193,146,83,86,45,0,0,0
,8,191,190,212,169,147,86,5,0,0,0
,9,34,46,53,59,81,107,113,194,290,23
,10,202,206,179,180,180,53,0,0,0,0
,11,157,148,134,134,144,174,109,0,0,0
,12,129,143,136,68,83,106,113,185,37,0
,13,148,117,103,125,148,146,105,108,0,0
,14,68,74,56,55,84,103,117,181,262,0
,15,111,140,163,182,163,96,111,34,0,0
,16,124,141,158,118,153,164,116,26,0,0
,17,96,90,105,116,145,153,114,181,0,0
,18,70,91,105,63,83,108,117,176,187,0
,19,146,192,191,128,141,107,95,0,0,0
,20,105,145,165,137,150,115,105,78,0,0
,21,21,47,57,53,83,108,116,176,305,34
,22,63,93,114,121,130,86,97,175,121,0
,23,101,146,162,171,207,164,49,0,0,0
,24,271,254,216,189,70,0,0,0,0,0
,25,100,137,161,189,190,173,50,0,0,0
,26,199,181,101,57,86,102,123,151,0,0
,27,141,196,212,166,92,78,115,0,0,0
,28,77,94,108,114,155,178,121,153,0,0
,29,179,188,103,69,77,98,115,151,20,0
,30,10,49,52,57,83,107,121,171,312,38
,31,135,141,131,116,109,107,120,141,0,0
,32,191,225,174,118,101,92,99,0,0,0
,33,47,96,111,131,147,89,117,162,100,0
,34,136,187,197,172,187,116,5,0,0,0
,35,90,139,152,175,88,80,114,159,3,0
,36,172,193,201,142,75,83,111,23,0,0
,37,88,142,143,133,155,164,119,56,0,0
,38,2,47,51,62,79,99,125,179,314,42
,39,1,47,51,62,78,100,122,179,315,45
,40,123,157,97,128,149,103,115,128,0,0
,41,42,92,110,131,149,85,99,176,116,0
,42,0,46,50,63,79,100,116,168,290,88
,43,128,149,162,145,146,193,77,0,0,0
,44,159,163,168,158,82,80,109,81,0,0
,45,83,126,103,135,84,81,117,164,107,0
,46,83,135,154,136,145,191,147,9,0,0
,47,0,41,49,63,72,107,118,168,286,96
,48,211,211,156,140,145,108,29,0,0,0
,49,43,86,108,130,141,91,99,169,133,0
,50,43,86,104,118,141,189,220,99,0,0
,51,84,134,108,120,151,187,171,45,0,0
,52,164,178,153,115,141,110,102,37,0,0
,53,41,86,111,133,130,133,119,167,80,0
,54,99,126,100,117,133,196,189,40,0,0
,55,155,174,191,191,124,87,78,0,0,0
,56,40,80,100,118,138,140,124,165,95,0
,57,89,119,160,152,144,191,145,0,0,0
,58,70,74,99,115,146,189,230,77,0,0
,59,85,119,131,115,134,126,112,156,22,0
,60,82,119,158,174,136,82,107,142,0,0
,61,92,88,104,120,136,150,129,170,11,0
,62,125,164,203,195,215,98,0,0,0,0
,63,156,137,159,114,136,187,111,0,0,0
,64,84,116,152,187,167,157,103,34,0,0
,65,43,63,108,116,138,194,228,110,0,0
,66,103,87,108,76,67,106,131,170,152,0
,67,85,101,125,135,130,77,110,164,73,0
,68,82,107,166,146,101,88,111,161,38,0
,69,83,108,159,181,166,92,102,109,0,0
,70,43,55,105,117,70,106,131,170,203,0
,71,0,9,54,62,69,104,135,166,293,108
,72,278,266,308,94,54,0,0,0,0,0
,73,213,159,223,179,193,33,0,0,0,0
,74,82,98,122,109,70,106,124,165,124,0
,75,194,180,222,240,103,61,0,0,0,0
,76,135,144,149,130,135,197,110,0,0,0
,77,103,98,161,175,171,151,114,27,0,0
,78,126,130,161,150,139,169,115,10,0,0
,79,131,131,162,109,74,86,99,174,34,0
,80,130,142,207,207,172,115,27,0,0,0
,81,42,46,100,122,96,108,131,157,198,0
,82,44,47,94,116,146,191,241,121,0,0
,83,128,117,116,115,150,186,166,22,0,0
,84,254,210,230,148,130,28,0,0,0,0
,85,0,0,45,58,70,110,121,156,331,109
,86,85,94,106,111,91,81,116,163,153,0
,87,84,84,60,66,87,99,118,151,251,0
,88,103,103,141,186,166,146,106,49,0,0
,89,82,93,135,127,159,200,154,50,0,0
,90,125,135,159,144,140,111,106,80,0,0
,91,175,112,92,125,128,111,107,150,0,0
,92,84,95,135,176,169,114,123,104,0,0
,93,83,91,93,120,107,114,122,153,117,0
,94,160,141,147,143,139,161,109,0,0,0
,95,0,0,34,59,70,113,124,145,340,115
,96,251,241,265,157,86,0,0,0,0,0
,97,42,42,55,60,70,114,121,135,341,20
,98,85,95,139,178,72,84,120,155,72,0
,99,217,138,128,127,96,113,122,59,0,0
,100,40,51,75,121,139,135,117,141,181,0
,101,122,143,178,181,208,113,55,0,0,0
,102,41,49,79,143,150,122,106,162,148,0
,103,123,137,126,197,158,96,112,51,0,0
,104,158,126,129,177,144,86,98,82,0,0
,105,43,41,31,65,71,109,124,138,341,37
,106,42,44,64,95,85,104,97,179,290,0
,107,40,43,70,132,97,101,116,152,249,0
,108,87,87,89,118,123,108,123,140,125,0
,109,0,0,15,62,76,108,121,139,331,148
,110,0,0,14,62,74,108,123,138,328,153
,111,42,45,63,92,74,108,123,131,322,0
,112,100,91,86,122,144,184,143,130,0,0
,113,44,45,62,118,145,189,129,136,132,0
,114,156,137,173,157,90,92,107,88,0,0
,115,117,95,113,130,142,181,147,75,0,0
,116,164,200,211,200,106,96,23,0,0,0
,117,244,125,69,119,145,143,143,12,0,0
,118,40,51,51,115,145,117,135,145,201,0
,119,45,46,49,116,148,175,247,150,24,0
,120,124,134,126,179,131,93,102,111,0,0
,121,10,0,0,57,75,89,137,138,335,159
,122,42,49,60,128,137,175,166,165,78,0
,123,151,137,158,194,220,140,0,0,0,0
,124,45,45,49,114,145,170,248,146,38,0
,125,144,148,124,165,151,172,96,0,0,0
,126,143,139,138,148,160,132,111,29,0,0
,127,125,136,118,122,115,92,113,156,23,0
,128,0,0,0,48,71,92,129,151,336,173
,129,91,97,113,104,143,152,114,159,27,0
,130,140,134,153,196,139,105,108,25,0,0
,131,124,143,146,149,131,169,109,29,0,0
,132,71,49,55,116,159,125,111,164,150,0
,133,43,44,52,85,72,97,128,152,327,0
,134,41,43,54,99,121,89,137,150,266,0
,135,0,0,0,38,72,89,137,147,325,192
,136,105,87,16,36,69,93,134,148,312,0
,137,215,213,201,121,142,108,0,0,0,0
,138,85,100,112,152,143,79,121,163,45,0
,139,83,89,109,156,209,161,115,78,0,0
,140,40,51,47,87,144,110,141,149,231,0
,141,212,224,172,162,162,68,0,0,0,0
,142,83,55,51,87,142,177,174,139,92,0
,143,40,50,53,90,155,126,118,160,208,0
,144,0,0,0,25,66,88,140,146,295,240
,145,157,130,123,149,161,101,105,74,0,0
,146,165,91,47,78,87,88,140,134,170,0
,147,22,0,0,21,68,88,139,134,309,219
,148,151,137,157,198,199,87,71,0,0,0
,149,142,141,154,205,201,150,7,0,0,0
,150,135,118,66,35,73,85,135,141,212,0
,151,186,186,157,124,157,138,52,0,0,0
,152,84,97,110,143,202,199,165,0,0,0
,153,56,51,49,74,144,165,253,208,0,0
,154,163,177,111,79,82,84,112,162,30,0
,155,123,139,155,144,132,102,111,94,0,0
,156,163,144,161,137,144,119,110,22,0,0
,157,83,91,104,78,94,83,117,158,192,0
,158,83,97,107,116,136,173,214,74,0,0
,159,185,137,150,142,169,96,110,11,0,0
,160,0,0,0,0,76,88,140,139,308,249
,161,174,142,134,99,128,89,142,92,0,0
,162,215,224,262,194,105,0,0,0,0,0
,163,172,147,108,118,217,176,62,0,0,0
,164,117,86,46,0,69,90,139,140,311,2
,165,66,49,50,66,124,188,244,213,0,0
,166,83,55,49,66,136,105,101,167,238,0
,167,127,136,116,65,126,142,139,143,6,0
,168,87,94,104,113,206,181,144,71,0,0
,169,0,0,0,0,60,90,136,150,310,254
,170,45,50,59,60,133,169,258,177,49,0
,171,126,132,119,120,147,98,110,148,0,0
,172,34,0,0,0,55,91,134,155,295,236
,173,0,0,0,0,54,90,135,155,264,302
,174,168,142,121,118,128,178,120,25,0,0
,175,180,127,95,114,121,104,101,158,0,0
,176,129,113,112,104,119,172,246,5,0,0
,177,0,0,0,0,48,85,140,160,264,303
,178,42,43,51,61,104,85,132,155,268,59
,179,167,173,113,73,136,160,153,25,0,0
,180,44,47,47,58,115,171,245,166,107,0
,181,85,88,112,123,155,150,114,163,10,0
,182,42,47,53,71,113,175,148,158,193,0
,183,126,142,115,126,152,119,116,104,0,0
,184,127,138,153,177,171,186,48,0,0,0
,185,255,219,176,56,109,128,57,0,0,0
,186,85,85,57,64,102,164,222,154,67,0
,187,101,95,70,36,30,85,142,159,260,22
,188,82,98,110,130,161,192,209,18,0,0
,189,124,139,150,112,113,109,105,148,0,0
,190,111,94,106,128,168,263,123,7,0,0
,191,169,141,160,188,157,183,2,0,0,0
,192,41,52,48,57,82,179,237,212,92,0
,193,85,91,108,103,93,79,110,162,169,0
,194,43,47,54,55,83,178,231,231,78,0
,195,84,84,56,56,81,180,231,195,33,0
,196,2,0,0,0,10,93,123,170,267,335
,197,165,187,136,91,85,114,100,122,0,0
,198,70,47,54,59,77,130,125,164,255,19
,199,169,113,86,54,75,176,223,104,0,0
,200,0,0,0,0,2,89,130,167,220,392
,201,43,48,59,54,73,179,237,280,27,0
,202,130,140,147,111,66,172,164,70,0,0
,203,42,45,51,31,0,88,123,174,222,224
,204,124,141,113,120,151,191,105,55,0,0
,205,81,98,93,73,61,172,165,161,96,0
,206,133,148,149,113,149,173,135,0,0,0
,207,161,141,74,57,71,174,173,149,0,0
,208,152,140,116,113,60,80,120,182,37,0
,209,83,96,112,78,62,164,151,166,88,0
,210,83,90,58,51,69,153,227,181,88,0
,211,121,123,50,61,67,159,127,175,117,0
,212,41,53,49,56,63,154,227,238,119,0
,213,124,147,103,108,69,113,115,191,30,0
,214,84,97,111,135,126,193,158,96,0,0
,215,82,61,44,68,82,150,96,182,235,0
,216,82,100,98,70,79,148,194,167,62,0
,217,95,101,103,114,150,153,146,138,0,0
,218,126,131,158,125,130,155,138,37,0,0
,219,229,109,102,79,74,109,115,161,22,0
,220,170,189,144,119,100,122,111,45,0,0
,221,172,153,159,167,83,97,102,67,0,0
,222,0,0,0,0,0,54,111,204,236,395
,223,168,177,162,121,98,143,131,0,0,0
,224,87,89,103,99,68,49,112,188,205,0
,225,43,46,53,56,71,134,212,180,205,0
,226,40,43,53,64,89,146,153,158,254,0
,227,125,139,138,83,68,130,136,179,2,0
,228,83,93,101,95,44,34,119,184,247,0
,229,40,50,51,61,65,122,162,186,263,0
,230,126,113,109,127,149,198,178,0,0,0
,231,44,44,51,53,0,29,120,183,272,204
,232,0,0,0,0,0,27,117,186,245,425
,233,253,145,106,94,75,111,153,63,0,0
,234,125,135,111,130,143,153,122,81,0,0
,235,206,213,171,123,87,88,112,0,0,0
,236,127,144,152,157,113,57,125,125,0,0
,237,85,95,101,128,148,153,224,66,0,0
,238,48,48,46,54,77,91,236,198,202,0
,239,0,0,0,0,0,5,123,190,212,470
,240,205,196,161,136,115,52,119,16,0,0
,241,100,67,60,67,79,85,213,281,48,0
,242,124,118,77,58,18,0,113,203,203,86
,243,115,102,110,71,73,79,236,161,53,0
,244,127,145,133,112,138,110,103,132,0,0
,245,85,92,109,110,141,14,100,208,141,0
,246,209,154,105,53,14,0,99,205,161,0
,247,82,77,58,52,71,90,207,330,33,0
,248,203,163,155,183,115,85,96,0,0,0
,249,210,200,163,139,112,78,98,0,0,0
,250,0,0,0,0,0,0,89,205,217,489
,251,41,48,55,65,78,101,203,182,227,0
,252,102,98,98,132,149,93,200,128,0,0
,253,0,0,0,0,0,0,83,204,221,492
,254,41,46,49,37,0,0,80,206,219,322
,255,42,42,31,0,0,0,77,202,223,383
,256,43,52,44,57,68,84,178,247,218,9
,257,131,132,126,119,150,110,168,64,0,0
,258,42,51,45,56,72,81,177,228,230,18
,259,91,93,107,111,138,10,64,182,204,0
,260,126,132,153,175,153,102,138,21,0,0
,261,44,47,57,56,68,90,161,288,189,0
,262,128,139,158,134,149,135,87,70,0,0
,263,45,45,54,56,73,83,60,178,245,161
,264,115,90,102,123,111,91,162,193,13,0
,265,85,94,109,126,145,176,105,160,0,0
,266,127,141,155,177,101,86,51,162,0,0
,267,165,144,153,159,137,89,140,13,0,0
,268,123,95,105,134,155,167,125,96,0,0
,269,45,46,60,52,67,91,152,274,213,0
,270,0,0,0,0,0,0,46,177,257,520
,271,41,49,51,62,67,84,72,180,242,152
,272,77,48,8,0,0,0,29,171,237,430
,273,150,84,56,53,70,92,142,236,117,0
,274,86,96,89,50,72,85,135,255,132,0
,275,43,48,63,66,67,83,128,336,166,0
,276,168,143,121,87,77,89,114,201,0,0
,277,246,166,144,125,96,0,12,167,44,0
,278,206,195,215,201,55,0,10,118,0,0
,279,135,91,107,114,79,90,85,172,127,0
,280,87,92,110,111,89,89,92,164,166,0
,281,98,95,93,115,88,0,0,165,271,75
,282,129,141,159,188,192,42,0,149,0,0
,283,126,122,110,122,91,91,103,185,50,0
,284,84,96,93,114,79,15,0,159,276,84
,285,125,147,143,126,65,5,0,153,236,0
,286,172,194,136,116,103,81,0,150,48,0
,287,86,95,107,79,68,87,110,302,66,0
,288,42,45,51,60,76,105,114,205,287,15
,289,43,51,56,56,76,86,113,292,227,0
,290,130,138,164,175,155,172,6,60,0,0
,291,86,94,108,124,148,160,118,130,32,0
,292,81,63,60,72,63,89,117,281,174,0
,293,43,44,55,61,66,44,0,103,315,269
,294,153,151,134,63,69,80,47,100,203,0
,295,40,51,50,63,76,78,117,220,305,0
,296,97,94,101,100,0,0,0,90,326,192
,297,67,48,58,69,72,84,105,258,239,0
,298,179,138,130,128,154,118,13,88,52,0
,299,72,44,54,59,11,0,0,85,316,359
,300,42,45,57,72,90,82,109,240,263,0
,301,84,96,113,118,141,128,109,167,44,0
,302,41,46,41,0,0,0,0,72,324,476
,303,83,96,97,27,0,0,0,64,324,309
,304,140,111,111,98,71,82,50,63,274,0
,305,205,185,197,201,148,16,0,48,0,0
,306,0,0,0,0,0,0,0,57,328,615
