,,,,,,,,,,,
,1,98,93,100,99,86,107,100,93,102,122
,2,96,100,104,96,98,100,100,96,96,114
,3,105,109,97,85,107,105,97,110,103,82
,4,93,108,105,113,108,94,103,99,93,84
,5,111,82,110,101,107,85,112,82,110,100
,6,111,87,102,81,93,107,99,98,111,111
,7,105,86,92,106,93,100,91,103,108,116
,8,92,114,105,106,101,102,107,99,90,84
,9,98,101,93,96,105,95,92,109,99,112
,10,92,107,96,103,106,96,96,105,93,106
,11,107,89,95,98,86,111,95,102,109,108
,12,86,117,99,98,112,91,100,103,88,106
,13,104,94,92,100,110,90,93,108,105,104
,14,94,84,96,155,89,92,96,86,97,111
,15,88,106,108,104,112,84,105,90,87,116
,16,95,111,101,76,99,108,99,107,93,111
,17,96,92,104,100,98,96,100,92,101,121
,18,96,88,105,127,99,91,104,86,99,105
,19,86,105,103,115,92,101,100,94,90,114
,20,103,104,86,92,100,108,88,120,102,97
,21,101,103,100,75,102,106,100,108,101,104
,22,101,90,101,105,98,96,101,91,105,112
,23,100,98,102,97,106,94,100,99,100,104
,24,115,77,103,106,102,91,103,90,115,98
,25,101,92,101,96,104,90,102,93,103,118
,26,99,124,91,72,108,115,91,132,93,75
,27,104,103,101,101,114,94,102,104,103,74
,28,99,107,105,98,98,110,102,105,97,79
,29,103,91,93,104,108,89,93,103,104,112
,30,106,99,91,101,110,91,95,107,107,93
,31,96,117,108,90,107,106,107,107,95,67
,32,100,101,103,96,103,100,102,101,100,94
,33,93,110,99,113,111,94,98,104,93,85
,34,107,86,101,103,90,107,101,96,103,106
,35,93,112,95,115,102,102,96,111,91,83
,36,107,87,97,98,101,96,96,101,110,107
,37,87,113,100,102,84,118,100,102,90,104
,38,98,104,105,102,95,107,103,94,100,92
,39,95,100,105,104,108,93,102,99,100,94
,40,86,127,106,106,95,111,110,94,84,81
,41,86,120,108,99,106,98,109,95,86,93
,42,99,107,97,96,99,105,96,106,99,96
,43,101,90,89,106,102,91,90,104,104,123
,44,97,96,99,111,94,101,99,93,99,111
,45,107,95,99,108,107,95,96,106,105,82
,46,88,106,109,112,96,103,105,94,92,95
,47,93,107,95,98,102,102,94,111,97,101
,48,95,99,107,107,107,90,102,94,99,100
,49,91,115,90,108,91,117,90,117,88,93
,50,91,104,97,125,96,103,95,102,92,95
,51,100,101,100,92,92,110,98,105,100,102
,52,97,114,105,94,89,118,106,99,96,82
,53,93,100,104,111,109,87,103,91,94,108
,54,102,98,109,89,92,107,110,89,100,104
,55,110,82,92,94,113,80,91,104,111,123
,56,107,92,105,106,99,96,104,92,106,93
,57,100,94,95,103,107,89,95,101,104,112
,58,98,101,102,124,105,91,105,92,99,83
,59,101,97,103,115,93,105,104,92,102,88
,60,105,103,104,102,88,118,104,104,102,70
,61,90,107,102,141,100,97,103,95,90,75
,62,100,83,93,110,103,86,92,96,104,133
,63,102,92,107,92,87,112,104,94,102,108
