,,,,,,,,,,,
,1,54,101,91,105,102,114,102,114,102,115
,2,94,99,106,97,99,102,99,102,100,102
,3,103,101,102,97,102,97,102,97,102,97
,4,142,110,93,79,111,81,111,81,111,81
,5,104,106,112,112,107,81,107,82,107,82
,6,96,108,99,94,109,92,109,92,109,92
,7,92,100,95,113,101,99,101,99,101,99
,8,108,97,112,107,98,94,98,94,98,94
,9,106,101,107,98,102,94,102,94,102,94
,10,83,88,104,97,89,120,89,120,89,121
,11,111,84,109,101,85,113,85,113,85,114
,12,118,102,103,83,103,95,103,95,103,95
,13,90,94,117,99,94,106,94,106,94,106
,14,92,97,97,84,98,112,98,112,98,112
,15,110,97,94,112,97,98,98,98,98,98
,16,100,94,81,105,95,111,95,112,95,112
,17,82,99,87,100,99,111,100,111,100,111
,18,81,92,83,108,93,119,93,119,93,119
,19,123,93,117,84,94,100,94,100,94,101
,20,88,104,76,102,104,106,104,106,104,106
,21,116,104,98,102,104,89,104,89,105,89
,22,72,108,68,98,109,109,109,109,109,109
,23,85,105,85,115,105,98,105,98,106,98
,24,112,99,107,114,99,90,99,90,100,90
,25,112,111,102,94,111,82,112,82,112,82
,26,73,102,92,106,103,106,103,106,103,106
,27,85,90,88,119,91,115,91,115,91,115
,28,121,108,116,98,108,77,109,77,109,77
,29,105,104,107,81,104,97,104,97,104,97
,30,107,99,104,88,99,101,100,101,100,101
,31,115,99,109,88,100,96,100,96,100,97
,32,115,114,107,94,114,76,114,76,114,76
,33,116,91,89,98,92,110,92,110,92,110
,34,116,103,107,86,104,92,104,92,104,92
,35,94,105,93,94,106,98,106,99,106,99
,36,109,100,105,104,101,93,101,93,101,93
,37,111,97,103,106,98,96,98,96,98,97
,38,94,98,72,88,99,117,99,117,99,117
,39,97,106,110,102,106,89,106,89,106,89
,40,99,104,104,90,104,97,104,97,104,97
,41,87,98,117,100,99,100,99,100,99,101
,42,100,89,102,98,90,113,90,114,90,114
,43,90,97,82,92,97,116,97,116,97,116
,44,81,97,88,108,98,110,98,111,98,111
,45,108,94,115,95,95,101,95,101,95,101
,46,109,103,102,95,102,95,102,95,102,95
,47,99,95,98,92,95,110,95,110,95,111
,48,96,97,86,88,96,115,96,115,96,115
,49,102,109,109,83,108,91,108,91,108,91
,50,96,98,89,119,97,102,97,102,98,102
,51,113,87,116,122,86,101,86,101,87,101
,52,87,98,71,112,98,112,98,113,98,113
,53,118,103,107,102,102,88,102,88,102,88
,54,101,98,94,87,98,108,98,109,98,109
,55,100,101,101,86,100,104,100,104,100,104
,56,105,106,102,84,106,95,106,95,106,95
,57,105,104,104,81,103,99,103,99,103,99
,58,119,106,98,80,105,94,105,94,105,94
,59,84,103,96,102,103,102,103,102,103,102
,60,110,102,103,106,102,91,102,91,102,91
,61,103,109,85,103,109,91,109,91,109,91
,62,117,96,91,114,95,99,95,99,95,99
,63,113,98,120,107,98,89,98,89,98,90
,64,93,99,126,97,99,96,99,96,99,96
,65,91,110,110,95,109,89,109,89,109,89
,66,79,106,86,96,105,106,105,106,105,106
,67,94,105,115,89,104,95,104,95,104,95
,68,128,116,93,99,115,73,115,73,115,73
,69,121,106,102,87,106,88,106,89,106,89
,70,89,104,91,111,103,98,104,98,104,98
,71,96,99,101,88,98,107,98,107,99,107
,72,104,101,77,121,100,99,100,99,100,99
,73,118,95,80,99,95,107,95,108,95,108
,74,99,98,87,116,97,103,97,103,97,103
,75,89,100,81,110,99,107,100,107,100,107
,76,102,100,96,122,100,93,100,93,100,94
,77,107,103,105,88,102,97,102,97,102,97
,78,87,99,95,94,99,109,99,109,99,110
,79,99,95,95,104,94,108,94,108,95,108
,80,103,104,114,94,104,91,104,91,104,91
,81,100,103,114,96,103,92,103,93,103,93
,82,99,104,112,96,104,92,104,92,104,93
,83,88,100,92,105,99,106,99,106,99,106
,84,90,93,95,113,93,110,93,110,93,110
,85,74,98,109,102,98,107,98,108,98,108
,86,100,93,111,96,93,107,93,107,93,107
,87,101,105,116,104,105,86,105,86,105,87
,88,116,99,89,105,98,99,98,99,98,99
,89,117,96,127,96,95,93,95,93,95,93
,90,113,103,106,90,103,93,103,93,103,93
,91,105,99,93,92,100,104,99,104,99,105
,92,97,99,93,104,99,104,98,104,98,104
,93,114,96,97,116,97,96,96,96,96,96
,94,88,89,77,130,90,116,89,116,89,116
,95,86,101,93,96,102,106,101,107,101,107
,96,92,99,96,112,99,102,98,102,98,102
,97,97,88,98,89,88,122,87,122,87,122
,98,78,108,80,91,109,106,108,106,108,106
,99,88,100,110,128,101,91,100,91,100,91
,100,85,94,107,111,94,107,94,107,94,107
,101,99,104,98,95,105,97,104,97,104,97
,102,72,92,87,120,92,118,91,118,92,118
,103,99,94,105,100,94,107,93,107,94,107
,104,106,99,105,92,100,100,99,100,99,100
,105,95,98,97,91,98,109,97,109,97,109
,106,95,90,112,102,89,112,89,111,89,111
,107,88,109,83,113,109,94,109,93,109,93
,108,75,99,92,103,99,112,99,111,99,111
,109,86,98,98,94,98,110,98,110,98,110
,110,99,104,98,99,103,97,104,96,104,96
,111,102,90,95,94,90,117,90,116,90,116
,112,105,92,122,98,92,103,92,102,92,102
,113,106,103,108,89,102,96,103,95,103,95
,114,111,99,117,90,98,97,98,96,98,96
,115,96,111,101,95,110,89,111,88,111,88
,116,116,97,108,97,96,98,97,97,97,97
,117,109,92,109,116,92,100,92,99,92,99
,118,121,101,148,89,100,81,100,80,100,80
,119,87,97,93,113,96,108,96,107,96,107
,120,103,96,96,95,95,109,95,108,95,108
,121,104,94,130,102,94,96,94,96,94,96
,122,91,88,89,118,89,116,89,116,88,116
,123,120,114,99,113,115,70,115,70,114,70
,124,117,101,113,82,101,95,101,95,100,95
,125,95,105,105,102,105,93,105,93,104,93
,126,101,115,95,97,115,82,116,82,115,82
,127,99,104,79,113,105,97,105,97,104,97
,128,107,93,92,91,93,113,93,113,92,113
,129,105,97,104,97,97,102,97,102,97,102
,130,103,97,91,104,97,105,97,105,96,105
,131,83,97,114,88,97,109,97,109,97,109
,132,96,108,83,102,109,95,109,95,108,95
,133,97,105,111,109,105,88,105,88,104,88
,134,95,90,92,103,91,116,91,116,90,116
,135,100,115,107,81,116,83,116,83,115,84
,136,99,103,97,114,102,94,102,94,102,93
,137,97,101,93,107,100,101,100,101,100,100
,138,97,95,97,127,95,100,95,100,95,99
,139,88,117,114,95,117,78,117,79,117,78
,140,124,109,89,82,108,91,108,91,108,90
,141,104,97,97,107,96,102,97,102,97,101
,142,116,93,124,86,93,101,93,101,93,100
,143,113,99,107,84,98,101,98,101,99,100
,144,96,107,92,91,106,99,106,99,106,98
,145,81,102,89,114,102,103,102,103,102,102
,146,104,91,115,101,90,106,91,106,91,105
,147,104,99,100,95,98,103,98,103,98,102
,148,107,94,111,101,93,103,93,103,93,102
,149,83,95,70,131,94,113,94,113,95,112
,150,103,101,133,98,101,87,101,88,101,87
