,,,,,,,,,,,
,1,111,79,100,79,98,101,98,99,111,124
,2,104,101,96,100,95,109,93,109,103,90
,3,99,102,105,98,103,98,98,99,100,98
,4,96,90,108,112,99,91,107,84,99,114
,5,107,89,90,92,98,100,90,108,111,115
,6,92,102,106,137,88,102,108,86,91,88
,7,94,109,100,94,106,96,97,109,93,102
,8,103,92,99,85,104,96,97,105,107,112
,9,104,76,97,105,96,90,97,88,112,135
,10,97,102,106,92,102,95,107,91,95,113
,11,100,95,100,119,106,91,98,97,101,93
,12,104,104,105,92,95,111,105,96,103,85
,13,91,106,107,111,102,94,102,94,91,102
,14,97,108,97,105,101,101,100,103,97,91
,15,92,112,107,110,99,104,100,103,89,84
,16,89,105,109,109,109,90,104,91,92,102
,17,93,113,102,84,91,114,102,106,98,97
,18,95,122,101,91,98,112,100,112,91,78
,19,96,103,96,93,105,100,94,104,102,107
,20,105,98,102,106,95,106,98,104,99,87
,21,105,86,105,96,91,99,103,88,109,118
,22,91,109,105,114,100,97,107,91,88,98
,23,99,101,102,93,109,95,103,97,98,103
,24,94,98,107,96,94,104,105,91,96,115
,25,90,107,104,120,89,105,98,99,88,100
,26,106,109,108,101,109,96,110,96,94,71
,27,104,98,108,118,97,104,107,94,91,79
,28,104,105,98,93,91,120,99,108,99,83
,29,106,75,105,114,85,101,103,85,106,120
,30,99,88,102,91,84,108,101,89,103,135
,31,107,87,96,97,103,97,93,106,111,103
,32,102,104,90,104,101,101,93,113,99,93
,33,95,103,103,117,103,97,100,102,94,86
,34,98,97,114,139,97,95,110,83,91,76
,35,101,100,106,120,98,99,110,90,95,81
,36,90,89,101,127,98,90,101,91,99,114
,37,104,100,105,92,97,104,105,94,107,92
,38,103,93,86,112,95,104,87,111,105,104
,39,108,90,99,96,111,89,99,104,110,94
,40,99,92,106,104,93,104,105,90,102,105
,41,98,96,97,103,93,106,96,103,99,109
,42,98,114,114,90,102,108,108,101,92,73
,43,94,115,88,92,103,107,88,118,98,97
,44,114,89,94,92,106,95,93,108,108,101
,45,98,101,96,118,89,107,98,100,95,98
,46,99,96,103,102,105,92,104,95,102,102
,47,105,96,97,96,101,101,98,100,109,97
,48,99,104,94,99,106,96,95,109,95,103
,49,101,108,90,83,100,107,97,111,104,99
,50,103,96,103,113,87,111,102,97,98,90
,51,104,91,90,113,103,90,97,101,102,109
,52,91,102,106,99,90,108,100,100,91,113
,53,101,103,98,102,104,101,95,108,99,89
,54,93,91,105,123,93,91,107,81,96,120
,55,99,106,103,103,90,109,111,93,95,91
,56,99,100,102,107,106,90,103,94,100,99
