,,,,,,,,,,,
,1,102,105,94,96,106,95,106,95,106,95
,2,101,105,88,103,106,95,106,95,106,95
,3,96,103,106,104,104,93,104,93,104,93
,4,89,86,88,104,86,125,86,125,86,125
,5,107,104,122,95,104,86,105,86,105,86
,6,85,102,92,103,103,103,103,103,103,103
,7,114,101,105,101,101,92,101,92,101,92
,8,109,104,93,105,105,91,105,91,105,92
,9,99,103,103,81,104,100,104,101,104,101
,10,94,100,105,83,101,105,101,105,101,105
,11,105,109,89,89,110,92,110,93,110,93
,12,105,91,110,100,92,106,92,106,92,106
,13,104,102,105,92,102,97,102,97,102,97
,14,106,109,95,91,109,90,110,90,110,90
,15,122,111,89,105,111,80,111,80,111,80
,16,100,92,94,96,93,113,93,113,93,113
,17,113,103,110,90,103,91,104,91,104,91
,18,131,96,119,89,97,91,97,91,97,92
,19,103,99,106,95,99,100,99,100,99,100
,20,116,95,111,111,95,94,95,94,95,94
,21,124,96,107,109,97,91,97,91,97,91
,22,93,94,104,103,94,108,94,108,94,108
,23,123,95,97,106,96,97,96,97,96,97
,24,103,103,92,99,103,98,103,98,103,98
,25,91,94,84,116,95,110,95,110,95,110
,26,77,96,88,127,97,107,97,107,97,107
,27,101,101,102,83,102,102,102,102,102,103
,28,107,106,128,96,107,80,107,81,107,81
,29,90,101,83,105,102,105,102,105,102,105
,30,92,101,94,94,102,104,102,104,102,105
,31,115,95,110,104,95,97,95,97,95,97
,32,96,103,107,65,104,105,104,106,104,106
,33,109,97,104,90,98,102,98,102,98,102
,34,104,98,100,101,99,100,99,100,99,100
,35,107,96,113,111,96,95,96,95,96,95
,36,105,101,122,98,101,90,101,90,102,90
,37,105,103,106,96,104,92,104,93,104,93
,38,86,92,106,95,93,114,93,114,93,114
,39,90,112,96,102,112,88,112,88,112,88
,40,113,106,117,92,106,84,107,84,107,84
,41,114,107,93,106,107,86,107,86,108,86
,42,106,101,95,91,101,101,101,101,102,101
,43,104,104,108,98,105,90,105,90,105,91
,44,97,89,92,107,89,116,89,116,89,116
,45,65,83,101,136,83,122,83,122,83,122
,46,81,92,116,90,92,115,92,115,92,115
,47,111,102,79,93,103,102,103,102,103,102
,48,106,95,103,98,95,104,95,104,96,104
,49,104,96,99,117,97,97,97,98,97,98
,50,122,93,110,98,94,98,94,98,94,99
,51,122,93,110,83,94,103,94,103,94,104
,52,72,105,97,83,106,108,106,108,106,109
,53,109,102,97,86,102,100,102,100,102,100
,54,107,98,109,101,98,97,98,97,98,97
,55,100,98,91,82,99,110,99,111,99,111
,56,100,96,83,104,96,109,97,109,97,109
,57,82,97,105,108,98,104,98,105,98,105
,58,79,97,79,121,98,110,98,110,98,110
,59,121,102,100,92,103,92,103,92,103,92
,60,101,101,116,100,101,93,101,93,101,93
,61,74,107,83,111,107,101,107,101,108,101
,62,72,99,103,108,99,107,99,107,99,107
,63,82,94,103,104,95,110,95,111,95,111
,64,103,99,97,95,99,103,99,103,99,103
,65,93,86,101,108,87,117,87,117,87,117
,66,97,106,110,97,107,89,107,90,107,90
,67,90,100,96,108,101,101,101,101,101,101
,68,127,102,97,92,103,91,103,91,103,91
,69,103,96,101,97,97,104,97,104,97,104
,70,121,103,95,91,103,93,104,93,104,93
,71,113,94,117,94,94,100,94,100,94,100
,72,111,100,117,102,101,89,101,89,101,89
,73,77,98,84,112,99,110,99,111,99,111
,74,87,107,111,98,108,91,108,91,108,91
,75,85,89,82,111,89,122,89,122,89,122
,76,91,107,99,112,107,90,107,90,107,90
,77,89,111,90,90,110,96,111,96,111,96
,78,106,107,118,96,107,84,107,84,107,84
,79,99,101,85,95,101,105,101,106,101,106
,80,105,98,100,112,98,97,98,97,98,97
,81,113,103,98,86,102,98,102,98,102,98
,82,116,94,112,121,93,92,94,92,94,92
,83,104,106,108,95,105,90,106,90,106,90
,84,119,103,88,103,103,92,103,93,103,93
,85,114,100,121,88,100,92,100,92,100,93
,86,81,99,95,104,98,109,98,109,98,109
,87,84,110,78,85,109,105,109,105,110,105
,88,95,98,114,99,97,101,97,101,97,101
,89,103,100,106,96,99,99,99,99,100,99
,90,117,84,108,111,83,110,83,110,84,110
,91,94,90,84,104,89,120,89,120,90,120
,92,118,95,123,94,95,95,95,95,95,95
,93,98,104,94,104,104,96,104,96,104,96
,94,86,96,93,110,95,110,95,110,95,110
,95,89,109,86,104,108,96,108,96,108,96
,96,108,100,115,101,99,93,99,93,99,93
,97,97,101,87,107,100,102,101,102,101,102
,98,106,95,100,107,94,103,94,103,95,103
,99,104,106,100,120,105,85,105,85,105,85
,100,86,96,88,91,95,118,95,118,95,118
,101,101,97,93,100,97,106,97,106,97,106
,102,104,107,94,104,107,90,107,90,107,90
,103,91,103,100,114,103,94,103,94,103,95
,104,96,101,89,102,100,104,100,104,100,104
,105,106,86,91,98,86,120,86,120,86,121
,106,98,106,128,83,105,90,105,90,105,90
,107,84,96,85,87,96,120,96,120,96,120
,108,115,99,106,91,99,97,99,97,99,98
,109,93,97,94,95,96,111,96,111,96,111
,110,104,99,110,93,99,99,99,99,99,99
,111,96,105,102,117,105,88,105,88,105,89
,112,81,97,91,87,96,118,97,118,97,118
,113,114,96,118,116,95,90,95,90,96,90
,114,90,101,104,100,101,100,101,101,101,101
,115,111,104,93,105,104,91,104,92,104,92
,116,96,98,114,81,97,106,98,106,98,106
,117,93,101,99,98,101,102,101,102,101,102
,118,108,108,107,97,108,85,108,85,108,86
,119,96,102,108,94,102,98,102,98,102,98
,120,112,106,99,81,106,94,106,95,106,95
,121,84,91,100,98,91,118,91,118,91,118
,122,120,107,125,99,107,76,107,76,107,76
,123,100,97,100,101,96,104,97,104,97,104
,124,100,103,84,86,102,107,102,107,102,107
,125,100,103,96,98,103,98,103,98,103,98
,126,88,100,87,110,99,106,99,106,99,106
,127,108,99,105,99,98,98,98,98,99,98
,128,82,101,91,93,101,110,101,110,101,110
,129,94,94,105,104,94,107,94,107,94,107
,130,112,103,105,76,102,99,102,99,103,99
,131,103,97,95,95,96,107,96,107,97,107
