,,,,,,,,,,,
,1,99,95,114,106,104,90,109,85,107,91
,2,109,118,98,92,103,115,99,102,95,69
,3,99,106,104,106,101,99,111,89,97,88
,4,102,112,102,91,89,118,99,101,94,92
,5,99,104,94,89,114,90,95,100,103,112
,6,99,90,96,105,111,87,90,109,99,114
,7,106,106,95,87,115,91,97,108,109,86
,8,98,109,98,112,89,108,103,99,93,91
,9,108,95,95,90,94,103,103,101,100,111
,10,112,73,97,95,99,95,90,107,115,117
,11,92,104,111,95,110,96,106,94,95,97
,12,106,84,97,117,92,103,95,104,99,103
,13,92,113,109,112,89,110,105,96,93,81
,14,104,106,106,101,114,93,101,101,100,74
,15,99,111,82,69,106,107,88,127,99,112
,16,104,105,108,76,102,102,111,97,101,94
,17,94,100,105,120,101,94,102,86,101,97
,18,102,82,103,105,84,113,87,105,100,119
,19,100,102,106,110,97,97,105,97,99,87
,20,92,102,92,99,92,101,93,104,93,132
,21,100,92,92,104,104,93,83,120,107,105
,22,106,91,98,95,100,96,103,99,106,106
,23,100,107,88,98,97,109,94,103,99,105
,24,102,94,92,113,97,101,98,105,104,94
,25,113,86,92,84,101,105,92,111,106,110
,26,89,121,124,128,96,93,129,65,86,69
,27,97,82,103,101,85,103,98,99,110,122
,28,104,100,98,112,90,106,103,104,99,84
,29,101,95,90,72,115,92,96,107,109,123
,30,103,103,101,109,93,114,100,99,97,81
,31,97,107,102,107,87,113,105,94,90,98
,32,83,104,101,95,113,86,97,101,90,130
,33,97,112,99,102,102,96,105,103,94,90
,34,100,111,96,106,90,115,99,109,90,84
,35,111,77,97,92,112,81,97,98,117,118
,36,99,96,114,122,101,91,110,77,101,89
,37,113,70,109,84,98,93,101,94,115,123
,38,94,95,106,121,92,93,109,83,100,107
,39,94,109,99,100,102,99,101,97,96,103
,40,95,116,104,96,105,100,108,93,93,90
,41,84,96,107,110,88,108,96,97,91,123
,42,101,109,97,82,106,98,103,105,103,96
,43,107,102,101,106,109,96,96,101,100,82
,44,95,102,106,114,91,105,108,87,95,97
,45,102,101,87,100,102,106,87,117,101,97
,46,93,112,97,97,98,105,110,93,98,97
,47,90,111,102,102,107,90,105,97,96,100
,48,105,89,108,104,95,104,104,94,102,95
,49,108,93,94,85,110,93,94,107,114,102
,50,101,100,84,82,108,104,80,129,99,113
