,,,,,,,,,,,
,1,92,114,105,124,95,110,108,92,91,69
,2,113,90,93,99,106,101,93,114,111,80
,3,101,90,99,96,94,99,99,98,105,119
,4,105,99,99,97,102,101,103,100,109,85
,5,102,97,95,106,107,92,96,104,107,94
,6,104,87,105,95,99,90,107,81,104,128
,7,98,98,104,113,97,102,100,98,96,94
,8,97,111,97,88,112,96,96,113,99,91
,9,99,84,98,113,88,103,97,91,104,123
,10,99,95,81,86,112,89,81,120,106,131
,11,109,97,105,101,108,92,108,95,106,79
,12,98,101,94,95,99,106,94,109,104,100
,13,94,112,99,73,107,103,97,108,95,112
,14,115,97,96,66,106,107,95,116,109,93
,15,100,103,100,108,101,99,103,99,100,87
,16,97,110,104,76,108,101,108,99,98,99
,17,118,95,94,76,110,100,96,114,117,80
,18,112,89,93,62,103,105,92,115,115,114
,19,98,116,101,93,88,121,104,100,95,84
,20,99,87,104,122,95,93,102,89,103,106
,21,100,100,102,120,98,94,108,92,100,86
,22,103,98,109,103,99,104,103,98,101,82
,23,102,91,104,105,91,100,103,88,97,119
,24,107,99,89,90,103,103,89,116,107,97
,25,97,100,92,109,109,91,93,109,98,102
,26,106,92,104,97,106,95,102,96,105,97
,27,105,101,99,97,104,101,96,108,100,89
,28,98,103,85,96,100,102,88,116,104,108
,29,100,97,104,118,102,95,102,95,100,87
,30,101,103,94,110,96,109,94,108,100,85
,31,99,90,107,123,98,88,110,79,101,105
,32,108,101,93,88,106,97,96,111,107,93
,33,90,118,104,82,106,103,103,102,92,100
,34,96,90,100,111,99,94,99,92,100,119
,35,91,112,100,111,92,110,97,102,88,97
,36,83,115,109,128,96,102,109,88,80,90
,37,104,93,108,95,99,102,107,93,101,98
,38,90,96,104,112,95,99,99,95,98,112
,39,101,113,97,87,106,103,99,111,98,85
,40,95,99,104,96,97,97,104,91,101,116
,41,97,108,95,107,101,107,90,116,97,82
,42,102,93,97,90,100,98,97,97,103,123
,43,100,108,102,85,95,112,102,101,100,95
,44,101,107,93,81,111,98,92,117,97,103
,45,99,92,93,98,105,93,92,106,103,119
,46,85,107,105,134,106,87,106,89,87,94
,47,104,91,101,97,105,93,98,100,106,105
,48,109,84,98,98,88,106,94,98,108,117
,49,94,102,100,89,104,92,104,94,95,126
,50,93,114,103,101,89,117,104,92,93,94
,51,95,109,105,124,99,101,105,95,92,75
,52,97,104,103,115,104,94,104,97,95,87
,53,102,90,106,115,99,96,105,88,97,102
,54,108,96,95,80,96,107,96,108,108,106
,55,98,106,105,114,119,80,107,96,98,77
,56,91,101,103,123,99,95,100,93,96,99
,57,100,107,101,104,97,107,99,106,95,84
,58,104,110,97,82,112,97,98,113,98,89
,59,98,108,109,101,92,110,108,97,96,81
,60,91,116,94,117,97,105,97,112,92,79
,61,98,95,101,101,106,89,103,92,102,113
,62,92,99,113,110,105,87,110,84,90,110
,63,94,110,97,97,94,110,95,110,96,97
,64,98,111,93,105,107,101,96,108,93,88
,65,103,93,102,97,103,94,103,93,103,109
,66,91,109,103,115,107,93,99,102,91,90
,67,96,101,113,102,106,90,115,84,96,97
,68,99,95,107,111,100,95,107,87,98,101
,69,104,100,88,89,107,98,90,115,103,106
,70,100,108,88,94,96,112,89,122,99,92
,71,96,103,100,99,112,88,102,101,97,102
,72,95,100,108,128,107,81,108,85,98,90
,73,105,87,96,119,94,100,97,98,108,96
,74,112,88,95,99,101,99,96,104,108,98
,75,101,99,104,82,104,96,104,95,101,114
,76,99,97,99,110,94,101,99,96,101,104
,77,107,88,110,101,105,89,111,84,107,98
,78,103,98,93,80,102,99,95,108,107,115
,79,97,100,108,124,96,98,108,88,95,86
,80,91,104,103,119,100,95,104,93,95,96
